Date;Open;High;Low;Close;Adj Close;Volume
10/05/2001;3.557.500;3.599.583;3.300.000;3.341.250;3.064.936;99890400
11/05/2001;3.332.917;3.354.167;3.189.167;3.255.833;2.986.583;92121600
14/05/2001;3.265.417;3.322.500;3.147.917;3.283.750;3.012.191;70243200
15/05/2001;3.312.500;3.541.667;3.275.000;3.401.667;3.120.357;124260000
16/05/2001;3.323.750;3.583.333;3.302.500;3.562.083;3.267.506;95709600
17/05/2001;3.573.750;3.729.167;3.518.750;3.625.000;3.325.220;91905600
18/05/2001;3.612.917;3.708.333;3.525.000;3.595.833;3.298.466;57583200
21/05/2001;3.587.917;3.833.333;3.515.833;3.758.333;3.447.528;106468800
22/05/2001;3.813.333;3.908.333;3.666.667;3.870.833;3.550.723;104997600
23/05/2001;4.022.917;4.166.667;3.791.667;3.837.917;3.520.530;224491200
24/05/2001;3.812.500;3.993.333;3.697.917;3.894.583;3.572.510;168057600
25/05/2001;3.816.250;3.872.917;3.750.000;3.820.833;3.504.859;94795200
29/05/2001;3.799.167;3.800.000;3.612.500;3.664.167;3.361.148;92056800
30/05/2001;3.577.917;3.759.583;3.558.333;3.595.833;3.298.466;330890400
31/05/2001;3.624.583;3.645.833;3.490.000;3.567.083;3.272.093;126292800
01/06/2001;3.591.667;3.795.000;3.570.833;3.764.583;3.453.261;102247200
04/06/2001;3.767.083;3.787.083;3.656.667;3.706.250;3.399.751;62155200
05/06/2001;3.702.083;3.939.583;3.695.833;3.900.833;3.578.243;98716800
06/06/2001;3.915.417;3.968.750;3.858.333;3.917.500;3.593.532;69897600
07/06/2001;3.882.917;4.150.000;3.854.167;4.138.750;3.796.484;114115200
08/06/2001;4.126.250;4.132.500;3.988.333;4.031.250;3.697.875;71268000
11/06/2001;4.037.083;4.041.667;3.850.833;3.913.333;3.589.708;58192800
12/06/2001;3.831.250;4.102.083;3.822.917;4.043.750;3.709.340;110272800
13/06/2001;4.073.333;4.135.000;3.872.917;3.907.917;3.584.741;93871200
14/06/2001;3.857.500;3.966.250;3.802.083;3.899.583;3.577.096;94615200
15/06/2001;3.854.167;4.029.167;3.782.500;3.960.417;3.632.899;109454400
18/06/2001;3.950.417;4.014.583;3.760.417;3.803.750;3.489.188;85665600
19/06/2001;3.875.417;3.965.833;3.518.750;3.595.833;3.298.466;151312800
20/06/2001;3.529.583;3.791.667;3.456.250;3.750.417;3.440.265;175920000
21/06/2001;3.735.417;3.887.500;3.635.417;3.821.250;3.505.241;148456800
22/06/2001;3.802.083;3.903.750;3.754.167;3.804.167;3.489.571;76118400
25/06/2001;3.846.667;3.862.500;3.685.833;3.796.667;3.482.691;64003200
26/06/2001;3.712.500;3.925.000;3.697.917;3.906.250;3.583.211;75792000
27/06/2001;3.887.500;3.895.833;3.719.167;3.785.417;3.472.371;89575200
28/06/2001;3.836.250;3.885.417;3.791.667;3.830.000;3.513.267;90933600
29/06/2001;3.843.750;3.925.000;3.800.417;3.864.583;3.544.991;73092000
02/07/2001;3.711.667;3.742.917;3.637.500;3.693.333;3.387.902;104001600
03/07/2001;3.667.917;3.779.167;3.649.167;3.740.417;3.431.093;40629600
05/07/2001;3.695.833;3.718.750;3.464.583;3.469.167;3.182.275;102009600
06/07/2001;3.417.083;3.443.750;3.295.833;3.362.500;3.084.429;80282400
09/07/2001;3.318.750;3.399.167;3.220.833;3.252.500;2.983.525;101407200
10/07/2001;3.295.833;3.339.583;3.239.583;3.279.167;3.007.987;122174400
11/07/2001;3.266.667;3.325.417;3.171.667;3.272.917;3.002.254;90463200
12/07/2001;3.427.083;3.468.750;3.343.750;3.444.583;3.159.724;98155200
13/07/2001;3.419.167;3.456.667;3.302.083;3.373.333;3.094.367;69014400
16/07/2001;3.335.417;3.375.000;3.085.417;3.102.083;2.845.548;119169600
17/07/2001;3.050.000;3.305.833;3.020.833;3.275.417;3.004.548;116990400
18/07/2001;3.197.500;3.285.833;3.095.000;3.162.083;2.900.586;84098400
19/07/2001;3.207.917;3.346.667;3.158.750;3.212.917;2.947.215;84002400
20/07/2001;3.132.917;3.204.167;3.020.833;3.120.417;2.862.365;74246400
23/07/2001;3.125.000;3.129.167;2.821.250;2.825.000;2.591.378;154797600
24/07/2001;2.862.917;3.018.750;2.802.500;3.016.250;2.766.813;136531200
25/07/2001;3.010.833;3.016.667;2.886.667;2.987.083;2.740.057;124588800
26/07/2001;2.958.750;3.312.500;2.943.750;3.291.667;3.019.453;171415200
27/07/2001;3.285.417;3.411.250;3.187.500;3.375.000;3.095.894;109468800
30/07/2001;3.379.167;3.392.917;3.258.333;3.294.583;3.022.128;58228800
31/07/2001;3.299.167;3.385.417;3.179.167;3.370.833;3.092.072;118776000
01/08/2001;3.437.083;3.594.167;3.413.333;3.576.667;3.280.885;120494400
02/08/2001;3.622.083;3.674.583;3.499.583;3.661.667;3.358.855;109792800
03/08/2001;3.625.000;3.689.167;3.556.667;3.632.917;3.332.483;82034400
06/08/2001;3.607.083;3.780.000;3.568.333;3.742.917;3.433.386;129256800
07/08/2001;3.742.083;3.760.417;3.643.750;3.687.500;3.382.552;108861600
08/08/2001;3.655.417;3.750.000;3.577.500;3.593.750;3.296.555;112569600
09/08/2001;3.577.083;3.647.500;3.466.667;3.530.833;3.238.840;164361600
10/08/2001;3.529.167;3.575.000;3.420.833;3.526.667;3.235.019;103648800
13/08/2001;3.587.083;3.714.583;3.533.750;3.674.583;3.370.703;151478400
14/08/2001;3.607.917;3.631.250;3.531.667;3.577.083;3.281.265;232116000
15/08/2001;3.657.917;3.700.833;3.549.583;3.581.250;3.285.088;181639200
16/08/2001;3.515.417;3.737.500;3.501.250;3.732.083;3.423.448;102609600
17/08/2001;3.637.500;3.685.000;3.460.833;3.490.417;3.201.767;166884000
20/08/2001;3.468.333;3.503.750;3.360.000;3.466.250;3.179.599;118332000
21/08/2001;3.475.000;3.566.667;3.387.917;3.393.333;3.112.711;118665600
22/08/2001;3.453.333;3.536.667;3.343.750;3.532.917;3.240.753;149810400
23/08/2001;3.520.833;3.566.250;3.437.500;3.454.583;3.168.896;101359200
24/08/2001;3.491.667;3.624.583;3.471.250;3.553.333;3.259.481;111093600
27/08/2001;3.473.750;3.723.333;3.460.417;3.676.250;3.372.232;127960800
28/08/2001;3.666.250;3.747.917;3.600.000;3.628.333;3.328.277;117876000
29/08/2001;3.638.333;3.661.250;3.481.250;3.511.667;3.221.260;143580000
30/08/2001;3.445.833;3.525.000;3.364.583;3.500.417;3.210.940;143131200
31/08/2001;3.477.083;3.561.667;3.431.250;3.529.583;3.237.694;88790400
04/09/2001;3.520.000;3.520.000;3.259.583;3.284.167;3.012.573;185613600
05/09/2001;3.281.250;3.379.167;3.147.917;3.354.167;3.076.786;239558400
06/09/2001;3.287.917;3.391.667;3.202.083;3.217.083;2.951.037;195076800
07/09/2001;3.166.667;3.300.000;3.150.000;3.250.833;2.981.996;197025600
10/09/2001;3.223.333;3.272.917;3.091.250;3.156.667;2.895.617;187236000
17/09/2001;2.960.000;3.032.500;2.818.333;2.832.500;2.598.258;113859600
18/09/2001;2.887.500;2.908.333;2.597.500;2.661.667;2.441.553;89437200
19/09/2001;2.676.667;2.707.500;2.255.000;2.629.167;2.411.741;156190800
20/09/2001;2.488.333;2.579.167;2.333.333;2.406.667;2.207.641;147069600
21/09/2001;2.220.833;2.356.667;2.167.500;2.247.500;2.061.636;122630400
24/09/2001;2.425.833;2.536.667;2.318.333;2.500.000;2.293.256;150750000
25/09/2001;2.507.500;2.615.833;2.395.000;2.402.500;2.203.818;94172400
26/09/2001;2.433.333;2.441.667;2.291.667;2.315.833;2.124.318;43081200
27/09/2001;2.307.500;2.333.333;2.125.833;2.187.500;2.006.598;90729600
28/09/2001;2.250.000;2.400.833;2.154.167;2.289.167;2.099.858;104487600
01/10/2001;2.287.500;2.325.000;2.058.333;2.095.000;1.921.749;97280400
02/10/2001;2.091.667;2.175.000;1.888.333;1.990.000;1.825.431;112303200
03/10/2001;1.980.000;2.507.500;1.980.000;2.381.667;2.184.708;179882400
04/10/2001;2.508.333;2.816.667;2.421.667;2.690.833;2.468.307;198057600
05/10/2001;2.650.000;2.807.500;2.549.167;2.741.667;2.514.937;107821200
08/10/2001;2.633.333;2.907.500;2.633.333;2.803.333;2.571.504;76590000
09/10/2001;2.810.833;2.866.667;2.601.667;2.681.667;2.459.899;91755600
10/10/2001;2.634.167;2.875.000;2.616.667;2.854.167;2.618.134;96812400
11/10/2001;3.006.667;3.171.667;2.990.833;3.163.333;2.901.732;91800000
12/10/2001;3.083.333;3.375.000;3.072.500;3.369.167;3.090.544;125310000
15/10/2001;3.270.833;3.458.333;3.179.167;3.354.167;3.076.786;90856800
16/10/2001;3.350.000;3.718.333;3.280.833;3.691.667;3.386.374;138385200
17/10/2001;3.773.333;3.775.000;3.458.333;3.475.000;3.187.625;169554000
18/10/2001;3.475.000;3.655.833;3.466.667;3.621.667;3.322.164;102086400
19/10/2001;3.570.000;3.750.000;3.525.000;3.696.667;3.390.960;105926400
22/10/2001;3.669.167;3.833.333;3.587.500;3.784.167;3.471.225;97082400
23/10/2001;3.832.500;3.900.833;3.633.333;3.717.500;3.410.070;95302800
24/10/2001;3.650.000;3.890.833;3.608.333;3.881.667;3.560.661;121214400
25/10/2001;3.791.667;4.178.333;3.733.333;4.109.167;3.769.348;115239600
26/10/2001;4.080.833;4.203.333;3.791.667;3.815.833;3.500.272;109712400
29/10/2001;3.829.167;3.895.833;3.501.667;3.505.833;3.215.908;100479600
30/10/2001;3.441.667;3.661.667;3.362.500;3.500.000;3.210.557;115338000
31/10/2001;3.630.833;3.729.167;3.520.833;3.571.667;3.276.299;98929200
01/11/2001;3.617.500;3.905.833;3.562.500;3.876.667;3.556.075;109377600
02/11/2001;3.859.167;3.978.333;3.716.667;3.930.833;3.605.762;108724800
05/11/2001;3.999.167;4.108.333;3.920.000;3.945.000;3.618.757;93345600
06/11/2001;3.937.500;4.234.167;3.916.667;4.215.833;3.867.192;141537600
07/11/2001;4.183.333;4.381.667;4.159.167;4.219.167;3.870.252;141914400
08/11/2001;4.271.667;4.328.333;4.020.833;4.145.833;3.802.982;191518800
09/11/2001;4.329.167;4.436.667;4.249.167;4.433.333;4.066.706;227048400
12/11/2001;4.416.667;4.665.833;4.281.667;4.552.500;4.176.016;145863600
13/11/2001;4.566.667;4.567.500;4.450.000;4.515.000;4.141.620;144651600
14/11/2001;4.548.333;4.591.667;4.266.667;4.389.167;4.026.192;115022400
15/11/2001;4.339.167;4.472.500;4.284.167;4.412.500;4.047.595;87494400
16/11/2001;4.416.667;4.463.333;4.315.000;4.374.167;4.012.433;49612800
19/11/2001;4.417.500;4.458.333;4.041.667;4.278.333;3.924.525;194305200
20/11/2001;4.299.167;4.374.167;4.110.833;4.158.333;3.814.448;93788400
21/11/2001;4.088.333;4.214.167;3.983.333;4.105.000;3.765.525;72841200
23/11/2001;4.120.833;4.166.667;4.050.000;4.162.500;3.818.270;25401600
26/11/2001;4.232.500;4.465.833;4.220.833;4.460.000;4.091.168;121578000
27/11/2001;4.457.500;4.608.333;4.375.000;4.507.500;4.134.740;118399200
28/11/2001;4.450.000;4.524.167;4.270.000;4.280.000;3.926.054;74084400
29/11/2001;4.590.833;4.614.167;4.450.000;4.467.500;4.098.049;513547200
30/11/2001;4.465.833;4.585.833;4.400.000;4.553.333;4.176.781;103402800
03/12/2001;4.457.500;4.513.333;4.404.167;4.484.167;4.113.335;85149600
04/12/2001;4.506.667;4.850.000;4.506.667;4.845.000;4.444.329;138464400
05/12/2001;4.883.333;5.245.833;4.879.167;5.235.833;4.802.842;170703600
06/12/2001;5.195.000;5.208.333;5.022.500;5.153.333;4.727.164;113894400
07/12/2001;5.115.000;5.161.667;4.906.667;4.995.833;4.582.690;80703600
10/12/2001;4.970.833;5.160.000;4.929.167;5.045.833;4.628.554;69586800
11/12/2001;5.134.167;5.345.833;5.083.333;5.226.667;4.794.434;79225200
12/12/2001;5.266.667;5.391.667;5.165.000;5.389.167;4.943.495;100462800
13/12/2001;5.283.333;5.350.833;5.213.333;5.234.167;4.801.314;88140000
14/12/2001;5.233.333;5.495.833;5.209.167;5.470.000;5.017.641;75468000
17/12/2001;5.428.333;5.745.833;5.428.333;5.666.667;5.198.048;108096000
18/12/2001;5.542.500;5.620.833;5.474.167;5.520.833;5.064.272;88696800
19/12/2001;5.430.000;5.540.833;5.349.167;5.370.000;4.925.913;85465200
20/12/2001;5.391.667;5.489.167;5.139.167;5.158.333;4.731.750;95122800
21/12/2001;5.270.833;5.416.667;5.210.000;5.381.667;4.936.615;72397200
24/12/2001;5.379.167;5.543.333;5.376.667;5.515.833;5.059.685;26530800
26/12/2001;5.543.333;5.745.000;5.542.500;5.650.833;5.183.521;64215600
27/12/2001;5.700.000;5.807.500;5.691.667;5.781.667;5.303.535;73015200
28/12/2001;5.815.833;5.854.167;5.586.667;5.642.500;5.175.878;75768000
31/12/2001;5.684.167;5.716.667;5.562.500;5.575.000;5.113.958;73758000
02/01/2002;5.599.167;5.704.167;5.458.333;5.608.333;5.144.534;129890400
03/01/2002;5.620.000;6.000.000;5.616.667;5.975.833;5.481.646;141475200
04/01/2002;6.055.000;6.055.000;5.700.000;5.801.667;5.321.882;93628800
07/01/2002;5.825.000;5.833.333;5.567.500;5.645.833;5.178.935;97306800
08/01/2002;5.634.167;5.848.333;5.615.000;5.712.500;5.240.088;77436000
09/01/2002;5.791.667;5.895.833;5.554.167;5.634.167;5.168.235;114118800
10/01/2002;5.604.167;5.680.833;5.450.000;5.499.167;5.044.398;99250800
11/01/2002;5.535.833;5.537.500;5.234.167;5.255.833;4.821.187;138085200
14/01/2002;5.244.167;5.280.833;4.980.000;4.980.000;4.568.164;136956000
15/01/2002;5.187.500;5.448.333;5.181.667;5.445.000;4.994.711;183880800
16/01/2002;5.370.833;5.405.833;5.212.500;5.232.500;4.799.785;111538800
17/01/2002;5.405.833;5.416.667;5.210.000;5.415.833;4.967.956;112154400
18/01/2002;5.211.667;5.354.167;5.208.333;5.316.667;4.876.989;80367600
22/01/2002;5.366.667;5.380.833;5.123.333;5.183.333;4.754.682;108502800
23/01/2002;5.230.000;5.318.333;5.126.667;5.280.833;4.844.120;88916400
24/01/2002;5.333.333;5.525.000;5.220.833;5.470.000;5.017.641;113768400
25/01/2002;5.391.667;5.591.667;5.325.000;5.455.833;5.004.648;81775200
28/01/2002;5.562.500;5.666.667;5.507.500;5.665.833;5.197.280;92428800
29/01/2002;5.679.167;5.695.833;5.300.000;5.388.333;4.942.728;138193200
30/01/2002;5.416.667;5.457.500;5.287.500;5.453.333;5.002.353;121845600
31/01/2002;5.524.167;5.566.667;5.295.833;5.478.333;5.025.286;97398000
01/02/2002;5.469.167;5.527.500;5.312.500;5.344.167;4.902.215;68827200
04/02/2002;5.332.500;5.462.500;5.084.167;5.092.500;4.671.362;110486400
05/02/2002;5.058.333;5.102.500;4.844.167;5.042.500;4.625.496;147462000
06/02/2002;5.175.833;5.257.500;5.075.000;5.168.333;4.740.923;124252800
07/02/2002;5.175.000;5.175.000;4.976.667;5.000.833;4.587.274;96447600
08/02/2002;5.034.167;5.062.500;4.619.167;4.810.000;4.412.224;187129200
11/02/2002;4.802.500;5.083.333;4.785.000;5.075.833;4.656.073;124922400
12/02/2002;4.999.167;5.279.167;4.941.667;5.183.333;4.754.682;121650000
13/02/2002;5.250.000;5.338.333;5.066.667;5.116.667;4.693.529;123043200
14/02/2002;5.160.000;5.287.500;5.095.000;5.180.000;4.751.626;122569200
15/02/2002;4.941.667;4.970.833;4.729.167;4.779.167;4.383.940;398854800
19/02/2002;4.575.000;4.622.500;4.425.833;4.462.500;4.093.461;197252400
20/02/2002;4.383.333;4.745.833;4.375.000;4.695.833;4.307.497;183873600
21/02/2002;4.631.667;4.633.333;4.369.167;4.375.000;4.013.196;153104400
22/02/2002;4.287.500;4.337.500;4.104.167;4.160.000;3.815.977;258561600
25/02/2002;4.179.167;4.518.333;4.178.333;4.485.833;4.114.865;159956400
26/02/2002;4.584.167;4.662.500;4.462.500;4.583.333;4.204.301;190267200
27/02/2002;4.687.500;4.707.500;4.416.667;4.429.167;4.062.885;172322400
28/02/2002;4.400.000;4.479.167;4.213.333;4.250.833;3.899.299;158544000
01/03/2002;4.291.667;4.666.667;4.279.167;4.661.667;4.276.158;131139600
04/03/2002;4.675.833;4.975.000;4.630.833;4.921.667;4.514.656;148472400
05/03/2002;4.845.833;5.040.833;4.841.667;4.909.167;4.503.189;137944800
06/03/2002;4.762.500;4.810.833;4.652.500;4.755.000;4.361.773;144606000
07/03/2002;4.822.500;4.838.333;4.585.000;4.716.667;4.326.606;134653200
08/03/2002;4.806.667;4.957.500;4.783.333;4.857.500;4.455.795;127035600
11/03/2002;4.804.167;4.857.500;4.720.833;4.800.833;4.403.816;81054000
12/03/2002;4.654.167;4.679.167;4.516.667;4.549.167;4.172.961;125503200
13/03/2002;4.506.667;4.539.167;4.450.000;4.466.667;4.097.282;103161600
14/03/2002;4.433.333;4.433.333;4.210.000;4.219.167;3.870.252;113946000
15/03/2002;4.249.167;4.402.500;4.168.333;4.397.500;4.033.835;124828800
18/03/2002;4.477.500;4.574.167;4.347.500;4.397.500;4.033.835;123699600
19/03/2002;4.429.167;4.437.500;4.278.333;4.304.167;3.948.223;84607200
20/03/2002;4.233.333;4.241.667;3.862.500;3.876.667;3.556.075;229258800
21/03/2002;3.942.500;4.129.167;3.838.333;4.082.500;3.744.886;172171200
22/03/2002;4.155.833;4.155.833;4.016.667;4.047.500;3.712.780;124914000
25/03/2002;4.028.333;4.033.333;3.833.333;3.838.333;3.520.912;88416000
26/03/2002;3.798.333;4.014.167;3.776.667;3.916.667;3.592.766;112351200
27/03/2002;3.856.667;3.935.000;3.725.000;3.791.667;3.478.104;106801200
28/03/2002;3.817.500;3.841.667;3.489.167;3.696.667;3.390.960;312408000
01/04/2002;3.491.667;3.664.167;3.380.000;3.635.833;3.335.157;236534400
02/04/2002;3.526.667;3.724.167;3.520.000;3.540.833;3.248.014;143800800
03/04/2002;3.556.667;3.653.333;3.483.333;3.607.500;3.309.168;109464000
04/04/2002;3.580.000;3.712.500;3.530.833;3.590.000;3.293.116;113096400
05/04/2002;3.613.333;3.671.667;3.471.667;3.508.333;3.218.201;102690000
08/04/2002;3.345.833;3.625.833;3.345.000;3.625.833;3.325.984;115131600
09/04/2002;3.661.667;3.691.667;3.388.333;3.396.667;3.115.771;138076800
10/04/2002;3.424.167;3.450.000;2.966.667;3.209.167;2.943.776;368972400
11/04/2002;3.183.333;3.224.167;3.033.333;3.068.333;2.814.588;143728800
12/04/2002;3.136.667;3.161.667;2.960.833;3.056.667;2.803.887;137688000
15/04/2002;3.115.833;3.232.500;3.108.333;3.180.000;2.917.022;115720800
16/04/2002;3.322.500;3.356.667;3.253.333;3.318.333;3.043.914;85485600
17/04/2002;3.357.500;3.406.667;3.252.500;3.357.500;3.079.843;94448400
18/04/2002;3.323.333;3.359.167;3.229.167;3.301.667;3.028.626;69315600
19/04/2002;3.190.000;3.229.167;3.072.500;3.076.667;2.822.234;112567200
22/04/2002;3.042.500;3.154.167;3.041.667;3.091.667;2.835.993;80817600
23/04/2002;3.115.833;3.151.667;2.939.167;2.966.667;2.721.329;77350800
24/04/2002;3.000.833;3.045.000;2.699.167;2.706.667;2.482.832;158295600
25/04/2002;2.695.833;2.865.833;2.695.000;2.811.667;2.579.149;116829600
26/04/2002;2.842.500;2.845.833;2.530.833;2.530.833;2.321.537;119112000
29/04/2002;2.830.000;2.995.000;2.735.000;2.952.500;2.708.334;393085200
30/04/2002;3.022.500;3.062.500;2.837.500;2.900.833;2.660.940;177650400
01/05/2002;2.853.333;2.994.167;2.779.167;2.953.333;2.709.098;171890400
02/05/2002;2.967.500;3.040.833;2.833.333;2.834.167;2.599.787;112508400
03/05/2002;2.837.500;2.859.167;2.715.000;2.729.167;2.503.470;85275600
06/05/2002;2.658.333;2.783.333;2.603.333;2.625.000;2.407.918;110204400
07/05/2002;2.683.333;2.739.167;2.559.167;2.690.833;2.468.307;141244800
08/05/2002;2.874.167;3.046.667;2.783.333;3.000.000;2.751.907;168868800
09/05/2002;2.990.833;3.052.500;2.866.667;2.871.667;2.634.187;123084000
10/05/2002;2.930.833;2.941.667;2.625.000;2.656.667;2.436.966;132154800
13/05/2002;2.684.167;2.826.667;2.661.667;2.817.500;2.584.500;80089200
14/05/2002;2.997.500;3.129.167;2.945.833;3.097.500;2.841.344;152611200
15/05/2002;3.050.000;3.216.667;3.007.500;3.158.333;2.897.145;150454800
16/05/2002;3.159.167;3.229.167;3.095.000;3.164.167;2.902.497;98556000
17/05/2002;3.250.000;3.273.333;3.169.167;3.264.167;2.994.228;93440400
20/05/2002;3.236.667;3.320.833;3.221.667;3.299.167;3.026.333;95341200
21/05/2002;3.341.667;3.387.500;3.044.167;3.047.500;2.795.479;138260400
22/05/2002;3.071.667;3.189.167;3.066.667;3.170.833;2.908.612;154798800
23/05/2002;3.180.000;3.186.667;2.883.333;2.977.500;2.731.268;255678000
24/05/2002;2.920.833;2.935.833;2.851.667;2.919.167;2.677.757;73778400
28/05/2002;2.945.000;2.946.667;2.745.000;2.803.333;2.571.504;136708800
29/05/2002;2.758.333;2.920.833;2.715.833;2.909.167;2.668.585;131101200
30/05/2002;2.850.000;2.935.833;2.794.167;2.866.667;2.629.600;106608000
31/05/2002;2.883.333;2.895.833;2.783.333;2.788.333;2.557.744;67411200
03/06/2002;2.720.833;2.733.333;2.590.833;2.624.167;2.407.154;90124800
04/06/2002;2.607.500;2.770.833;2.603.333;2.756.667;2.528.697;109543200
05/06/2002;2.762.500;2.763.333;2.620.833;2.716.667;2.492.004;111430800
06/06/2002;2.688.333;2.754.167;2.687.500;2.717.500;2.492.769;73935600
07/06/2002;2.496.667;2.725.000;2.495.833;2.691.667;2.469.072;137130000
10/06/2002;2.727.500;2.803.333;2.662.500;2.669.167;2.448.433;74914800
11/06/2002;2.713.333;2.725.000;2.542.500;2.549.167;2.338.355;85930800
12/06/2002;2.488.333;2.533.333;2.222.500;2.329.167;2.136.550;226754400
13/06/2002;2.346.667;2.390.000;2.231.667;2.305.000;2.114.382;126589200
14/06/2002;2.220.000;2.365.833;2.145.000;2.348.333;2.154.130;111644400
17/06/2002;2.400.833;2.431.667;2.328.333;2.369.167;2.173.242;105414000
18/06/2002;2.340.000;2.425.000;2.312.500;2.356.667;2.161.776;100830000
19/06/2002;2.241.667;2.241.667;1.970.000;1.987.500;1.823.138;259362000
20/06/2002;1.991.667;2.045.833;1.943.333;1.969.167;1.806.321;142504800
21/06/2002;1.959.167;2.035.000;1.848.333;1.888.333;1.732.172;148436400
24/06/2002;1.840.000;1.982.500;1.783.333;1.923.333;1.764.278;137959200
25/06/2002;1.958.333;1.958.333;1.752.500;1.764.167;1.618.274;117223200
26/06/2002;1.564.167;1.731.667;1.520.833;1.672.500;1.534.188;206782800
27/06/2002;1.734.167;1.747.500;1.400.000;1.423.333;1.305.627;318280800
28/06/2002;1.400.000;1.490.833;1.369.167;1.431.667;1.313.271;199118400
01/07/2002;1.425.000;1.466.667;1.398.333;1.428.333;1.310.213;116437200
02/07/2002;1.411.667;1.416.667;1.301.667;1.338.333;1.227.656;136818000
03/07/2002;1.330.000;1.456.667;1.329.167;1.454.167;1.333.911;107330400
05/07/2002;1.558.333;1.583.333;1.513.333;1.582.500;1.451.630;73952400
08/07/2002;1.564.167;1.686.667;1.562.500;1.630.000;1.495.203;158718000
09/07/2002;1.634.167;1.655.000;1.515.000;1.550.000;1.421.818;107508000
10/07/2002;1.587.500;1.600.000;1.496.667;1.507.500;1.382.833;92698800
11/07/2002;1.499.167;1.666.667;1.485.833;1.660.833;1.523.486;114394800
12/07/2002;1.750.000;1.756.667;1.625.000;1.659.167;1.521.958;134490000
15/07/2002;1.663.333;1.825.000;1.588.333;1.824.167;1.673.313;149527200
16/07/2002;1.779.167;1.945.833;1.745.833;1.775.000;1.628.211;177343200
17/07/2002;1.736.667;1.770.833;1.555.000;1.624.167;1.489.852;192236400
18/07/2002;1.597.500;1.691.667;1.578.333;1.582.500;1.451.630;124318800
19/07/2002;1.534.167;1.595.000;1.500.000;1.510.833;1.385.891;84577200
22/07/2002;1.504.167;1.546.667;1.379.167;1.440.833;1.321.679;129074400
23/07/2002;1.449.167;1.458.333;1.284.167;1.333.333;1.223.069;140965200
24/07/2002;1.315.000;1.440.000;1.314.167;1.418.333;1.301.040;117510000
